rank,ticker,tradability_score,binary_score,score_liq,pass_liq,score_stab,pass_stab,score_spread,pass_spread,score_range,pass_range,score_vol,pass_vol,median_dollar_vol,cv_dollar_vol,cs_spread,range_median,vol_median,flags
445,VCV,59.0,4,16.666666666666664,1,95.42483660130719,1,81.5359477124183,1,11.968954248366014,0,89.4607843137255,1,1046367,0.4397,0.002149,0.0107,0.0972,FAT_TAIL
446,NWBI,58.9,4,74.91830065359477,1,43.4640522875817,1,81.41339869281046,1,21.813725490196077,0,72.95751633986929,1,9831822,0.7507,0.002152,0.0189,0.2318,NO_SIGNAL
447,FCF,58.8,4,74.34640522875817,1,40.60457516339869,1,84.47712418300654,1,22.09967320261438,0,72.71241830065361,1,9625617,0.7742,0.001848,0.0191,0.2331,OK
448,CII,58.8,4,30.800653594771244,1,73.28431372549021,1,91.74836601307189,1,13.848039215686276,0,84.55882352941177,1,1965988,0.5638,0.001238,0.0117,0.1343,NO_SIGNAL
449,CERT,58.7,4,90.19607843137256,1,76.22549019607843,1,26.960784313725494,0,71.89542483660131,1,28.39052287581699,1,19443002,0.5506,0.007044,0.0407,0.4761,WIDE_SPREAD|FAT_TAIL
450,VITL,58.6,4,97.4673202614379,1,48.774509803921575,1,45.261437908496724,0,73.2843137254902,1,28.26797385620915,1,39813192,0.7083,0.005187,0.0416,0.4766,WIDE_SPREAD|NO_SIGNAL
451,REAL,58.6,4,94.85294117647058,1,35.37581699346405,1,64.17483660130718,1,86.43790849673204,1,11.9281045751634,0,29794323,0.8272,0.003573,0.0561,0.6663,FAT_TAIL
452,AMN,58.6,4,86.51960784313727,1,68.62745098039215,1,37.826797385620914,0,76.87908496732027,1,23.36601307189542,1,16333567,0.5875,0.005793,0.0443,0.5185,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
453,TRS,58.6,4,84.23202614379085,1,67.48366013071896,1,30.26960784313726,0,43.25980392156863,1,67.72875816993465,1,14651226,0.5954,0.006653,0.0266,0.256,WIDE_SPREAD
454,ASG,58.6,4,16.911764705882355,1,96.56862745098039,1,80.88235294117648,1,15.890522875816993,0,82.76143790849673,1,1068079,0.4222,0.002198,0.0131,0.1619,OK
455,TPB,58.5,4,94.36274509803921,1,52.450980392156865,1,43.05555555555556,0,58.12908496732027,1,44.68954248366013,1,28516890,0.6793,0.005357,0.0339,0.3695,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
456,PLAY,58.5,4,90.93137254901961,1,44.44444444444444,1,62.173202614379086,1,83.82352941176471,1,11.111111111111116,0,20951112,0.744,0.00375,0.0519,0.6809,NO_SIGNAL
457,NPKI,58.5,4,69.6078431372549,1,83.37418300653596,1,33.08823529411765,0,52.94117647058824,1,53.55392156862745,1,7947342,0.5113,0.006244,0.0311,0.315,WIDE_SPREAD|NO_SIGNAL
458,KIO,58.5,4,39.869281045751634,1,60.08986928104575,1,94.52614379084967,1,5.9640522875816995,0,92.23856209150327,1,2725462,0.6357,0.000867,0.0075,0.0802,FAT_TAIL
459,BTT,58.5,4,34.39542483660131,1,75.0,1,82.35294117647058,1,3.3905228758169934,0,97.22222222222221,1,2222494,0.5547,0.002054,0.0062,0.0514,OK
460,SDGR,58.4,4,90.11437908496733,1,69.85294117647058,1,26.062091503267972,0,76.55228758169935,1,29.411764705882348,1,19395461,0.5827,0.007171,0.044,0.4699,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
461,LDP,58.4,4,19.77124183006536,1,88.3578431372549,1,84.68137254901961,1,5.759803921568627,0,93.54575163398692,1,1219799,0.4856,0.001824,0.0074,0.0738,NO_SIGNAL|FAT_TAIL
462,DFP,58.4,4,16.176470588235293,1,86.11111111111111,1,88.56209150326796,1,5.147058823529411,0,96.0375816993464,1,1027935,0.4999,0.001526,0.0072,0.0637,FAT_TAIL
463,CDRE,58.3,4,73.77450980392157,1,74.50980392156863,1,41.01307189542484,0,51.71568627450981,1,50.5718954248366,1,9429766,0.5568,0.005503,0.0306,0.3396,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
464,CTBI,58.3,4,42.56535947712418,1,83.66013071895425,1,69.11764705882352,1,23.570261437908496,0,72.38562091503267,1,3026375,0.5102,0.003205,0.0199,0.2344,OK
465,MEGI,58.3,4,32.6797385620915,1,76.47058823529412,1,81.12745098039215,1,16.29901960784314,0,84.80392156862744,1,2105558,0.5474,0.002173,0.0136,0.1332,OK
466,STEW,58.3,4,23.692810457516337,1,78.59477124183006,1,90.68627450980392,1,11.233660130718954,0,87.09150326797386,1,1474833,0.5384,0.001317,0.0103,0.1128,OK
467,CNXC,58.1,4,96.40522875816994,1,65.93137254901961,1,34.72222222222222,0,67.44281045751634,1,26.225490196078425,1,35241704,0.6034,0.006108,0.0385,0.4949,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
468,ARLO,58.1,4,87.17320261437908,1,62.66339869281046,1,44.52614379084967,0,61.47875816993464,1,34.72222222222222,1,17034577,0.6221,0.00523,0.0355,0.4302,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
469,RPD,58.1,4,84.640522875817,1,68.54575163398692,1,38.11274509803921,0,63.68464052287581,1,35.37581699346405,1,15169791,0.5878,0.005774,0.0367,0.4262,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
470,HSTM,58.0,4,56.372549019607845,1,92.56535947712419,1,38.23529411764706,0,29.534313725490197,1,73.12091503267975,1,5109023,0.4611,0.005767,0.0222,0.2315,WIDE_SPREAD|FAT_TAIL
471,VERX,57.9,4,95.1797385620915,1,61.72385620915033,1,35.21241830065359,0,60.45751633986928,1,36.68300653594771,1,32115153,0.6269,0.006059,0.0349,0.4199,WIDE_SPREAD|FAT_TAIL
472,SHEN,57.9,4,46.32352941176471,1,96.48692810457517,1,44.44444444444444,0,55.024509803921575,1,47.22222222222222,1,3481223,0.4224,0.005242,0.0323,0.3538,WIDE_SPREAD|FAT_TAIL
473,BMEZ,57.9,4,44.28104575163398,1,62.826797385620914,1,83.08823529411764,1,15.563725490196079,0,83.66013071895425,1,3265887,0.6217,0.001951,0.013,0.1462,OK
474,MQY,57.8,4,34.72222222222222,1,63.76633986928104,1,90.359477124183,1,7.638888888888889,0,92.64705882352942,1,2228868,0.6141,0.001343,0.0081,0.0777,NO_SIGNAL|FAT_TAIL
475,GIII,57.7,4,80.55555555555556,1,76.1437908496732,1,27.77777777777778,0,51.388888888888886,1,52.77777777777778,1,12484100,0.5508,0.006954,0.0305,0.3248,WIDE_SPREAD|FAT_TAIL
476,ASAN,57.6,4,98.2843137254902,1,72.140522875817,1,20.09803921568627,0,70.83333333333334,1,26.71568627450981,1,43961348,0.5711,0.008568,0.04,0.4924,WIDE_SPREAD|FAT_TAIL
477,DXYZ,57.6,4,86.27450980392157,1,13.480392156862742,1,98.44771241830065,1,80.47385620915033,1,9.313725490196079,0,16201000,1.4497,0.0,0.0477,0.7277,BIG_GAPS
478,FBRT,57.6,4,60.45751633986928,1,69.19934640522875,1,60.7843137254902,1,20.424836601307188,0,77.2875816993464,1,5795738,0.5853,0.00388,0.0178,0.2067,FAT_TAIL
479,ARDC,57.6,4,22.14052287581699,1,86.76470588235294,1,78.34967320261438,1,9.272875816993464,0,91.42156862745098,1,1383153,0.4958,0.002381,0.0089,0.0836,FAT_TAIL
480,BCX,57.5,4,30.47385620915033,1,67.07516339869282,1,89.54248366013073,1,16.176470588235293,0,84.39542483660131,1,1950336,0.5986,0.001396,0.0134,0.1348,OK
481,ZTR,57.5,4,19.0359477124183,1,75.2859477124183,1,94.6078431372549,1,10.375816993464053,0,88.31699346405229,1,1169141,0.5534,0.000847,0.0097,0.1021,NO_SIGNAL
482,QQQX,57.4,4,39.13398692810458,1,58.90522875816993,1,90.11437908496733,1,13.071895424836603,0,85.78431372549021,1,2667991,0.641,0.001357,0.0113,0.1229,FAT_TAIL
483,EFR,57.4,4,23.202614379084967,1,75.5718954248366,1,84.39542483660131,1,6.985294117647059,0,96.65032679738562,1,1447075,0.5524,0.001851,0.0079,0.0609,OK
484,DCOM,57.3,4,64.13398692810458,1,79.00326797385621,1,43.21895424836602,0,41.87091503267974,1,58.08823529411764,1,6664797,0.5366,0.005349,0.0262,0.2887,WIDE_SPREAD|FAT_TAIL
485,NMCO,57.3,4,26.797385620915033,1,77.77777777777779,1,81.04575163398692,1,10.743464052287582,0,90.19607843137256,1,1637212,0.5411,0.002186,0.01,0.0919,OK
486,NBHC,57.2,4,78.59477124183006,1,36.84640522875817,1,80.3921568627451,1,23.325163398692812,0,66.66666666666667,1,11537211,0.8092,0.002235,0.0198,0.26,OK
487,PFN,57.1,4,37.58169934640523,1,64.46078431372548,1,84.68137254901961,1,4.044117647058823,0,94.93464052287581,1,2477535,0.6123,0.001824,0.0067,0.0687,FAT_TAIL
488,MUJ,57.1,4,18.627450980392158,1,82.35294117647058,1,85.04901960784314,1,7.638888888888889,0,91.95261437908496,1,1143305,0.5169,0.001803,0.0081,0.0809,FAT_TAIL
489,LEO,57.1,4,16.258169934640524,1,82.02614379084967,1,88.27614379084967,1,8.374183006535947,0,90.68627450980392,1,1033624,0.5194,0.001539,0.0084,0.0903,NO_SIGNAL|FAT_TAIL
490,OXM,56.9,4,84.39542483660131,1,61.9281045751634,1,45.915032679738566,0,74.95915032679738,1,17.279411764705888,1,14793204,0.6265,0.005114,0.0427,0.5788,WIDE_SPREAD|FAT_TAIL
491,AMPH,56.9,4,76.87908496732027,1,86.27450980392157,1,21.73202614379085,0,54.45261437908496,1,45.261437908496724,1,10839060,0.4981,0.00804,0.032,0.3675,WIDE_SPREAD|FAT_TAIL
492,PSIX,56.8,4,96.56862745098039,1,38.0718954248366,1,49.01960784313726,1,94.93464052287581,1,5.6372549019607865,0,35378747,0.7975,0.004835,0.0749,0.8319,NO_SIGNAL|FAT_TAIL
493,SAFT,56.8,4,56.5359477124183,1,77.2875816993464,1,47.22222222222222,1,23.570261437908496,0,79.49346405228759,1,5204864,0.5433,0.004993,0.0199,0.194,OK
494,WLDN,56.7,4,92.15686274509804,1,46.89542483660131,1,41.503267973856204,0,73.2843137254902,1,29.90196078431373,1,23121856,0.7216,0.005475,0.0416,0.4651,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
495,BIT,56.7,4,43.13725490196079,1,49.91830065359477,1,91.01307189542483,1,4.493464052287582,0,95.09803921568627,1,3098471,0.6951,0.001288,0.007,0.0678,NO_SIGNAL|FAT_TAIL
496,EBF,56.7,4,42.3202614379085,1,91.95261437908496,1,49.591503267973856,1,21.813725490196077,0,78.02287581699346,1,2988806,0.4636,0.004784,0.0189,0.2017,FAT_TAIL
497,NDMO,56.6,4,25.0,1,87.09150326797386,1,68.13725490196079,1,13.316993464052288,0,89.25653594771241,1,1517905,0.4928,0.003257,0.0114,0.0977,OK
498,BLFS,56.5,4,74.01960784313727,1,88.6437908496732,1,18.545751633986928,0,69.11764705882352,1,32.02614379084967,1,9541398,0.484,0.008801,0.0394,0.4482,WIDE_SPREAD|NO_SIGNAL
499,UFPT,56.4,4,94.6078431372549,1,47.95751633986928,1,24.673202614379086,0,71.11928104575163,1,43.790849673202615,1,29234925,0.7133,0.00741,0.0401,0.3777,WIDE_SPREAD|NO_SIGNAL
500,TSSI,56.4,4,92.97385620915033,1,19.52614379084967,1,70.34313725490196,1,97.30392156862744,1,2.042483660130723,0,25489817,1.1339,0.003077,0.0829,1.0316,BIG_GAPS|FAT_TAIL
501,ECPG,56.4,4,77.2875816993464,1,59.72222222222222,1,42.81045751633987,0,49.754901960784316,1,52.2875816993464,1,11040058,0.6381,0.005376,0.0293,0.3269,WIDE_SPREAD|NO_SIGNAL
502,NMFC,56.4,4,57.761437908496724,1,60.53921568627452,1,64.78758169934639,1,19.852941176470587,0,79.12581699346404,1,5301795,0.6349,0.003517,0.0175,0.1962,OK
503,GHY,56.4,4,27.287581699346404,1,64.13398692810458,1,92.56535947712419,1,8.047385620915033,0,90.11437908496733,1,1676543,0.6135,0.001146,0.0083,0.0923,FAT_TAIL
504,PRCT,56.3,4,97.79411764705883,1,68.87254901960785,1,13.153594771241828,0,79.73856209150327,1,21.977124183006534,1,41042301,0.5866,0.010217,0.0469,0.5281,WIDE_SPREAD
505,LTBR,56.3,4,86.43790849673204,1,20.915032679738566,1,77.20588235294117,1,94.85294117647058,1,2.1241830065359513,0,16271682,1.0937,0.002499,0.0744,1.0202,BIG_GAPS|NO_SIGNAL
506,BGH,56.3,4,18.872549019607842,1,75.98039215686273,1,87.5,1,9.681372549019608,0,89.70588235294117,1,1151798,0.5512,0.001589,0.0093,0.0957,FAT_TAIL
507,FWRD,56.2,4,82.27124183006535,1,79.86111111111111,1,22.22222222222222,0,79.90196078431373,1,16.911764705882348,1,13365098,0.5345,0.007833,0.0471,0.5815,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
508,PCRX,56.1,4,85.04901960784314,1,64.25653594771241,1,19.52614379084967,0,62.622549019607845,1,48.93790849673203,1,15394589,0.6131,0.008644,0.0361,0.3468,WIDE_SPREAD
509,KURA,56.1,4,78.34967320261438,1,66.91176470588236,1,34.967320261437905,0,83.29248366013073,1,16.993464052287578,1,11497234,0.5994,0.0061,0.0514,0.5811,WIDE_SPREAD
510,MFIC,56.1,4,58.415032679738566,1,59.27287581699346,1,63.39869281045751,1,20.996732026143793,0,78.34967320261438,1,5390816,0.6401,0.003659,0.0182,0.2001,FAT_TAIL
511,USAU,56.1,4,52.450980392156865,1,58.57843137254901,1,72.18137254901961,1,85.37581699346404,1,11.764705882352944,0,4404652,0.6419,0.002905,0.0544,0.6683,NO_SIGNAL
512,ASGN,56.0,4,93.21895424836602,1,50.77614379084967,1,42.07516339869281,0,55.47385620915033,1,38.48039215686274,1,25822265,0.6919,0.005445,0.0326,0.4068,WIDE_SPREAD|FAT_TAIL
513,PRCH,56.0,4,89.2156862745098,1,28.717320261437905,1,61.192810457516345,1,87.05065359477125,1,13.888888888888884,0,18771923,0.9266,0.003848,0.0571,0.6248,FAT_TAIL
514,ALX,56.0,4,80.80065359477125,1,54.90196078431373,1,35.866013071895416,0,37.745098039215684,1,70.62908496732025,1,12589130,0.6602,0.00599,0.0247,0.2436,WIDE_SPREAD|FAT_TAIL
515,AVNS,55.9,4,62.00980392156863,1,96.07843137254902,1,22.630718954248362,0,53.717320261437905,1,45.261437908496724,1,6122462,0.4315,0.007765,0.0316,0.3675,WIDE_SPREAD|FAT_TAIL
516,TEI,55.9,4,18.954248366013072,1,85.86601307189542,1,76.63398692810458,1,13.848039215686276,0,84.06862745098039,1,1152542,0.5015,0.002527,0.0117,0.1383,NO_SIGNAL
517,RES,55.8,4,71.65032679738562,1,76.63398692810458,1,28.594771241830063,0,59.35457516339869,1,42.72875816993464,1,8666654,0.5469,0.006828,0.0344,0.3849,WIDE_SPREAD|FAT_TAIL
518,NCV,55.8,4,19.444444444444446,1,77.20588235294117,1,83.25163398692811,1,14.215686274509803,0,84.88562091503267,1,1201195,0.5438,0.001949,0.0121,0.132,NO_SIGNAL|FAT_TAIL
519,BLW,55.8,4,18.4640522875817,1,70.26143790849673,1,89.62418300653596,1,3.63562091503268,0,97.05882352941177,1,1127312,0.5793,0.001394,0.0064,0.0569,NO_SIGNAL|FAT_TAIL
520,SDHY,55.8,4,15.359477124183007,1,81.25,1,78.55392156862744,1,7.638888888888889,0,96.40522875816994,1,1003129,0.5253,0.002373,0.0081,0.0622,OK
521,FCEL,55.7,4,76.38888888888889,1,19.11764705882353,1,86.51960784313727,1,94.44444444444444,1,1.8790849673202659,0,10533123,1.1438,0.00168,0.0738,1.0367,NO_SIGNAL
522,MEG,55.7,4,70.99673202614379,1,75.89869281045752,1,28.75816993464052,0,74.79575163398692,1,27.85947712418301,1,8488431,0.5513,0.006813,0.0426,0.4813,WIDE_SPREAD|NO_SIGNAL
523,QNST,55.7,4,70.26143790849673,1,81.5359477124183,1,31.699346405228756,0,57.393790849673195,1,37.5,1,8236673,0.5246,0.006439,0.0336,0.4129,WIDE_SPREAD|FAT_TAIL
524,FWRG,55.6,4,87.58169934640523,1,50.77614379084967,1,39.950980392156865,0,73.93790849673204,1,25.816993464052285,1,17393584,0.6919,0.005583,0.0421,0.4985,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
525,FDUS,55.6,4,48.93790849673202,1,71.16013071895425,1,56.94444444444444,1,19.852941176470587,0,81.20915032679738,1,3824585,0.5768,0.004167,0.0175,0.1819,OK
526,PML,55.6,4,38.48039215686275,1,53.92156862745099,1,87.99019607843137,1,7.230392156862746,0,90.359477124183,1,2635189,0.6666,0.001556,0.008,0.0912,NO_SIGNAL
527,NMAI,55.5,4,20.50653594771242,1,73.77450980392157,1,83.16993464052287,1,11.233660130718954,0,88.9297385620915,1,1260977,0.5614,0.00195,0.0103,0.1002,NO_SIGNAL
528,NTLA,55.4,4,98.36601307189542,1,23.28431372549019,1,59.47712418300654,1,90.359477124183,1,5.310457516339873,0,44690693,1.0432,0.004026,0.0642,0.8382,NO_SIGNAL|FAT_TAIL
529,ENOV,55.4,4,94.0359477124183,1,51.470588235294116,1,40.35947712418301,0,66.17647058823529,1,24.91830065359477,1,27931808,0.6866,0.005559,0.0379,0.5035,WIDE_SPREAD|FAT_TAIL
530,GSHD,55.4,4,91.66666666666666,1,63.15359477124183,1,24.754901960784316,0,62.622549019607845,1,34.55882352941176,1,22079349,0.6194,0.007399,0.0361,0.4304,WIDE_SPREAD|FAT_TAIL
531,REX,55.4,4,59.068627450980394,1,70.50653594771241,1,41.87091503267973,0,45.05718954248366,1,60.53921568627452,1,5461527,0.5787,0.005468,0.0275,0.281,WIDE_SPREAD|NO_SIGNAL
532,RNP,55.4,4,32.76143790849673,1,72.71241830065361,1,70.58823529411764,1,14.624183006535949,0,86.43790849673204,1,2106937,0.5671,0.003062,0.0125,0.1177,OK
533,AIO,55.4,4,26.307189542483663,1,78.75816993464052,1,71.078431372549,1,18.545751633986928,0,82.1078431372549,1,1613617,0.5381,0.003008,0.0167,0.1701,NO_SIGNAL
534,THW,55.4,4,24.673202614379086,1,73.03921568627452,1,80.55555555555556,1,16.911764705882355,0,82.02614379084967,1,1515461,0.5651,0.002222,0.0149,0.1702,OK
535,IGD,55.4,4,18.709150326797385,1,71.89542483660131,1,89.86928104575163,1,8.946078431372548,0,87.58169934640523,1,1150179,0.5722,0.00136,0.0088,0.1089,OK
536,RCAT,55.2,4,99.59150326797386,1,27.369281045751638,1,48.692810457516345,1,99.01960784313727,1,1.1437908496731986,0,84972822,0.9463,0.004851,0.0951,1.1616,BIG_GAPS|NO_SIGNAL
537,PGNY,55.2,4,92.72875816993465,1,71.81372549019608,1,23.774509803921575,0,55.71895424836602,1,31.903594771241828,1,24622919,0.5724,0.007534,0.0327,0.4483,WIDE_SPREAD|FAT_TAIL
538,BRBR,55.1,4,99.91830065359477,1,65.0326797385621,1,27.12418300653595,0,66.09477124183006,1,17.156862745098035,1,103760053,0.6092,0.007012,0.0378,0.5789,WIDE_SPREAD|FAT_TAIL
539,GCT,55.1,4,88.88888888888889,1,42.97385620915033,1,49.673202614379086,1,78.88071895424837,1,15.277777777777779,0,18625851,0.7539,0.004778,0.0459,0.607,OK
540,OMCL,55.1,4,86.9281045751634,1,62.99019607843137,1,33.82352941176471,0,52.532679738562095,1,39.011437908496724,1,16874107,0.6204,0.006156,0.031,0.4038,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
541,STRD,55.1,4,80.06535947712419,1,24.346405228758172,1,76.4297385620915,1,17.973856209150327,0,76.55228758169935,1,12270401,1.013,0.002532,0.0161,0.211,NO_SIGNAL|FAT_TAIL
542,BFS,55.1,4,29.73856209150327,1,95.34313725490196,1,49.26470588235294,1,22.09967320261438,0,78.92156862745098,1,1891005,0.4402,0.004816,0.0191,0.1967,OK
543,KRUS,55.0,4,87.90849673202614,1,71.73202614379085,1,14.460784313725494,0,81.25,1,19.852941176470583,1,17704425,0.5726,0.009857,0.0486,0.5526,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
544,GDYN,54.9,4,73.0392156862745,1,89.95098039215686,1,14.052287581699341,0,71.81372549019608,1,25.531045751633986,1,8949345,0.4774,0.009927,0.0406,0.5003,WIDE_SPREAD|FAT_TAIL
545,TRC,54.8,4,27.205882352941174,1,98.8562091503268,1,46.40522875816993,0,25.89869281045752,1,75.65359477124183,1,1675619,0.3845,0.00507,0.0209,0.2176,WIDE_SPREAD|FAT_TAIL
546,GUG,54.8,4,17.81045751633987,1,91.74836601307189,1,62.99019607843137,1,15.073529411764705,0,86.51960784313727,1,1110318,0.4655,0.003699,0.0128,0.1174,NO_SIGNAL
547,UTI,54.7,4,89.95098039215686,1,73.65196078431373,1,25.49019607843137,0,60.21241830065359,1,24.264705882352942,1,19218841,0.5616,0.007275,0.0348,0.5103,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
548,LMB,54.7,4,87.82679738562092,1,69.77124183006535,1,16.421568627450977,0,79.16666666666666,1,20.343137254901965,1,17662815,0.5834,0.009296,0.0463,0.5438,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
549,XPER,54.7,4,37.33660130718954,1,96.73202614379085,1,46.97712418300654,0,51.388888888888886,1,41.135620915032675,1,2469705,0.4206,0.005032,0.0305,0.3934,WIDE_SPREAD|FAT_TAIL
550,FTHY,54.7,4,19.19934640522876,1,74.4281045751634,1,76.79738562091502,1,6.821895424836601,0,96.48692810457517,1,1177696,0.5585,0.00252,0.0078,0.0613,OK
551,FCT,54.7,4,17.15686274509804,1,66.7483660130719,1,87.82679738562092,1,5.147058823529411,0,96.81372549019608,1,1075613,0.6,0.001573,0.0072,0.0603,OK
552,CSV,54.6,4,46.07843137254902,1,82.59803921568627,1,39.05228758169934,0,31.5359477124183,1,73.61111111111111,1,3476406,0.5156,0.00566,0.0227,0.2286,WIDE_SPREAD|NO_SIGNAL
553,HQL,54.6,4,26.715686274509803,1,56.61764705882353,1,93.38235294117648,1,19.19934640522876,0,76.87908496732025,1,1632226,0.6511,0.001088,0.0171,0.2094,NO_SIGNAL
554,BTO,54.6,4,21.813725490196077,1,74.91830065359477,1,73.48856209150327,1,22.263071895424837,0,80.51470588235294,1,1357308,0.5556,0.002807,0.0192,0.189,NO_SIGNAL
555,IART,54.5,4,80.3921568627451,1,65.11437908496733,1,25.98039215686274,0,80.22875816993465,1,20.833333333333336,1,12448308,0.6091,0.007178,0.0473,0.5368,WIDE_SPREAD|FAT_TAIL
556,IPX,54.4,4,51.470588235294116,1,32.84313725490197,1,98.44771241830065,1,77.81862745098039,1,11.356209150326801,0,4303812,0.8636,0.0,0.0451,0.6753,GAPS|BIG_GAPS
557,TY,54.4,4,19.362745098039216,1,85.45751633986927,1,63.56209150326797,1,13.848039215686276,0,89.86928104575163,1,1199719,0.5031,0.003632,0.0117,0.0942,FAT_TAIL
558,CTLP,54.3,4,74.10130718954248,1,12.5,1,87.74509803921569,1,6.127450980392156,0,90.84967320261438,1,9554358,1.4945,0.001576,0.0076,0.0893,FAT_TAIL
559,NQP,54.3,4,15.522875816993464,1,67.72875816993465,1,87.90849673202614,1,3.880718954248366,0,96.2826797385621,1,1005560,0.5948,0.001559,0.0066,0.0631,NO_SIGNAL
560,NEO,54.2,4,86.68300653594771,1,44.0359477124183,1,36.43790849673203,0,78.7173202614379,1,25.204248366013072,1,16491723,0.7463,0.005935,0.0457,0.5022,WIDE_SPREAD|FAT_TAIL
561,NPCT,54.2,4,21.07843137254902,1,72.79411764705883,1,75.81699346405229,1,9.88562091503268,0,91.25816993464052,1,1287808,0.5662,0.002567,0.0094,0.0849,NO_SIGNAL
562,CCOI,54.1,4,95.42483660130719,1,55.9640522875817,1,19.8937908496732,0,76.30718954248366,1,22.79411764705882,1,32481659,0.6543,0.008598,0.0437,0.5235,WIDE_SPREAD|FAT_TAIL
563,EVLV,54.1,4,86.19281045751634,1,47.95751633986928,1,33.57843137254902,0,79.49346405228758,1,23.039215686274506,1,16158061,0.7133,0.006189,0.0466,0.5216,WIDE_SPREAD|NO_SIGNAL
564,PNTG,54.1,4,63.888888888888886,1,74.75490196078431,1,26.63398692810458,0,52.94117647058824,1,52.450980392156865,1,6623031,0.5561,0.007075,0.0311,0.3261,WIDE_SPREAD|FAT_TAIL
565,RWAY,54.1,4,40.68627450980392,1,90.27777777777779,1,36.029411764705884,0,24.836601307189543,1,78.83986928104575,1,2776770,0.4759,0.00598,0.0205,0.1972,WIDE_SPREAD|NO_SIGNAL
566,PTLO,54.0,4,87.09150326797386,1,65.52287581699346,1,16.666666666666664,0,70.54738562091504,1,30.024509803921575,1,16937075,0.6069,0.009198,0.0399,0.465,WIDE_SPREAD|FAT_TAIL
567,EMBC,54.0,4,63.23529411764706,1,91.95261437908496,1,19.281045751633986,0,67.44281045751634,1,28.186274509803923,1,6442957,0.4636,0.008673,0.0385,0.4768,WIDE_SPREAD|FAT_TAIL
568,NSP,53.9,4,93.54575163398692,1,48.44771241830066,1,32.92483660130719,0,60.78431372549019,1,33.66013071895425,1,26805989,0.7108,0.006257,0.035,0.4389,WIDE_SPREAD|FAT_TAIL
569,SGRY,53.9,4,92.40196078431373,1,45.54738562091504,1,36.76470588235294,0,54.45261437908496,1,40.27777777777778,1,23919243,0.7279,0.005919,0.032,0.3963,WIDE_SPREAD|NO_SIGNAL|FAT_TAIL
570,XPEL,53.9,4,70.58823529411765,1,66.7483660130719,1,30.88235294117647,0,56.94444444444444,1,44.11764705882353,1,8360652,0.6,0.006568,0.0332,0.3765,WIDE_SPREAD|NO_SIGNAL
571,MUA,53.9,4,16.013071895424837,1,77.45098039215686,1,75.73529411764706,1,11.968954248366014,0,88.39869281045752,1,1026838,0.5429,0.00257,0.0107,0.1013,FAT_TAIL
572,NTGR,53.8,4,77.20588235294117,1,58.98692810457516,1,35.78431372549019,0,57.84313725490197,1,39.011437908496724,1,10966349,0.6409,0.006003,0.0338,0.4038,WIDE_SPREAD|NO_SIGNAL
